,SMILES,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
177,CN(C)C1=CC=C(/N=N/C2=CC=C(C(F)(F)F)C=C2)C=C1,12.415367229943971,-4.335631931159685,12.415367229943971,0.374709362139918,0.7158639893625084,293.292,279.17999999999995,293.113982108,110,0,0.41591210339235507,-0.3776593998569664,0.41591210339235507,0.3776593998569664,0.7619047619047619,1.1904761904761905,1.5714285714285714,19.413175325290545,10.180202226297457,2.293676588734581,-2.1088724715915705,2.3032684138786417,-2.071564685987632,5.515503556994808,-0.1371193957617837,2.1016260441920727,614.1072564933339,15.457819157813608,11.594336359044563,11.594336359044563,9.859191910946029,6.224928703855531,6.224928703855531,4.655458063878847,4.655458063878847,2.8416786769436206,2.8416786769436206,1.6499905534411297,1.6499905534411297,-2.3699999999999997,43794.94078637241,15.027158953632522,5.948317132030925,4.045163880652217,120.28654139222199,4.899909730850478,0.0,0.0,0.0,0.0,6.176298517443475,0.0,0.0,23.399745394283258,0.0,0.0,48.53093654769288,19.782730240037942,16.93822404106412,13.171245143024459,17.062158824050687,0.0,0.0,10.228500251258795,6.176298517443475,18.99525369620486,54.09438803938988,0.0,0.0,4.899909730850478,30.233403967075148,0.0,0.0,14.09534396535438,6.176298517443475,0.0,5.563451491696996,58.759436798951675,0.0,0.0,0.0,27.96,11.73975000914047,13.171245143024459,0.0,0.0,11.374772549367124,17.820120411606784,12.13273413692322,12.13273413692322,31.127987833128078,10.228500251258795,0.0,37.24610168983192,0.0,1.9551433374872436,7.91222836356765,1.347638936715642,0.0,11.932597651600176,-4.335631931159685,0.0,3.858588618623722,0.2,21,0,3,0,0,0,2,0,2,3,0,6,3,0,0,0,2,5.186800000000003,76.38900000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,CCN(CC)C1=CC=C(/N=N/C2=CC=C(C#N)C=C2)C=C1,8.739800141062283,0.6227088421018105,8.739800141062283,0.6227088421018105,0.7360882651738421,278.359,260.215,278.153146576,106,0,0.09911149702836863,-0.3720901478396762,0.3720901478396762,0.09911149702836863,0.8571428571428571,1.3333333333333333,1.7619047619047619,15.119855471902817,10.205910044197418,2.0035162029365408,-2.2017374323769388,2.218636473591926,-2.20885614651206,5.525135284825221,0.8661611367899252,2.0843559278596753,631.985480105575,15.079139501373252,12.321870097889937,12.321870097889937,10.261881452923197,7.033830695498525,7.033830695498525,4.547365298511779,4.547365298511779,3.255643240155798,3.255643240155798,2.0369751992845195,2.0369751992845195,-2.669999999999999,70803.02919173978,14.733159222467938,7.202786677366851,3.8964711337392237,124.91239909370523,4.899909730850478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.490391805997282,0.0,0.0,62.37841094707412,18.776899086508713,23.007445353856394,0.0,17.062158824050687,5.261891554738487,0.0,10.228500251258795,13.847474399381248,17.98942254267563,54.09438803938988,0.0,6.069221312792274,4.899909730850478,17.062158824050687,0.0,0.0,13.08951281182515,0.0,11.33111286753076,19.410925891078243,58.759436798951675,0.0,0.0,0.0,51.75,0.0,0.0,0.0,0.0,5.563451491696996,24.464285361192275,5.687386274683562,24.26546827384644,12.13273413692322,47.177839831206015,5.261891554738487,0.0,0.0,2.2793030186180783,17.11616855879975,3.3675314195998034,0.0,17.14448651509774,0.0,6.259177154551294,0.0,0.23529411764705882,21,0,4,0,0,0,2,0,2,4,0,4,5,0,0,0,2,4.819880000000004,85.33600000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,CN(C)C1=CC=C(/N=N/C2=CC=C(C(OC)=O)C=C2)C=C1,11.310727109539407,-0.3631824065004772,11.310727109539407,0.3631824065004772,0.6301983211837963,283.33099999999996,266.19499999999994,283.132076784,108,0,0.3373440702910104,-0.46541750869594833,0.46541750869594833,0.3373440702910104,0.9047619047619048,1.380952380952381,1.8095238095238095,16.523278871423997,10.187796389970446,2.0324752231116334,-2.108523661425981,2.211504048753082,-2.071549053406008,5.8907920447384425,0.06005293439265139,2.0809581133143804,631.5765942666072,15.242276208189782,12.276939520944609,12.276939520944609,10.096555450524585,6.4744785752694165,6.4744785752694165,4.649280618633409,4.649280618633409,2.9354495079344476,2.9354495079344476,1.7149422106222283,1.7149422106222283,-2.689999999999999,59720.90020385833,14.71356568844182,6.652169302332033,3.8866329950655034,123.42994462739055,9.636772684650527,0.0,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,10.228500251258795,0.0,0.0,48.53093654769288,19.782730240037942,24.048021582341654,9.53140013787187,23.03146411200254,0.0,0.0,10.228500251258795,0.0,26.105051237482392,54.09438803938988,0.0,0.0,4.899909730850478,17.062158824050687,0.0,0.0,27.174446794583762,4.736862953800049,0.0,10.357988675768818,58.759436798951675,0.0,0.0,0.0,54.26,0.0,4.794537184071822,0.0,5.969305287951849,11.250837766380558,11.374772549367124,7.109797541277533,24.26546827384644,43.2607219700513,14.965363205058845,0.0,4.638931132567878,0.0,13.331024265786239,8.298469781431091,3.0556948656258385,-0.3631824065004772,14.546882971125395,0.0,0.0,5.3255127232973685,0.1875,21,0,5,0,0,0,2,0,2,5,0,5,4,0,0,0,2,3.954600000000003,82.72650000000004,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,FC(C=C1)=CC=C1/N=N/C2=CC=C(N(C)C)C=C2,12.693050368319474,-0.2738093476856098,12.693050368319474,0.2738093476856098,0.7381593922311593,243.28500000000003,229.17299999999997,243.117175668,92,0,0.12286437852900604,-0.3776593998569664,0.3776593998569664,0.12286437852900604,0.7777777777777778,1.2222222222222223,1.6666666666666667,19.14214118748855,10.255632117466403,1.9506359361776342,-2.1083919295204585,2.207447243778473,-2.0715407372143915,5.514447087162694,0.6276689570832296,2.1096551630526696,529.9704916140217,12.957819157813608,10.33840741302611,10.33840741302611,8.647867045540842,5.596964230846305,5.596964230846305,4.087241750477392,4.087241750477392,2.4736733325927083,2.4736733325927083,1.4406690624380536,1.4406690624380536,-2.2299999999999995,13694.753371775361,12.232819250521544,5.401598681435423,3.1334227510347343,105.59052847197289,4.899909730850478,5.817220841045895,0.0,0.0,0.0,0.0,0.0,4.39041504767482,10.228500251258795,0.0,0.0,48.53093654769288,19.782730240037942,11.374772549367124,4.39041504767482,17.062158824050687,0.0,0.0,10.228500251258795,0.0,18.99525369620486,54.34815738873877,0.0,0.0,4.899909730850478,21.452573871725505,0.0,0.0,14.09534396535438,0.0,5.817220841045895,0.0,58.759436798951675,0.0,0.0,0.0,27.96,0.0,4.39041504767482,0.0,5.817220841045895,5.687386274683562,11.374772549367124,12.13273413692322,12.13273413692322,43.2607219700513,10.228500251258795,0.0,12.693050368319474,0.0,2.0147772132268886,8.127470710506424,2.5080956450022107,-0.2738093476856098,13.634701646090534,0.0,0.0,3.9623804312067437,0.14285714285714285,18,0,3,0,0,0,2,0,2,3,0,4,3,0,0,0,2,4.307100000000004,71.34500000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,CC(C=C1)=CC=C1/N=N/C2=CC=C(N(C)C)C=C2,4.213076341647771,0.8621990740740741,4.213076341647771,0.8621990740740741,0.7257720205006495,239.32200000000003,222.18599999999998,239.14224754399999,92,0,0.08581081889135789,-0.3776593998569664,0.3776593998569664,0.08581081889135789,0.7222222222222222,1.1666666666666667,1.6111111111111112,15.103029859634505,10.213410215292715,1.946554572951016,-2.108457113083254,2.208159782860736,-2.0715403343548235,5.515021320254832,1.1283842150773649,2.1096551630526696,524.6701015887004,12.957819157813608,10.960442940016883,10.960442940016883,8.647867045540842,5.907981994341692,5.907981994341692,4.4463741294310255,4.4463741294310255,2.681018508256299,2.681018508256299,1.544341650269849,1.544341650269849,-2.1599999999999997,13694.753371775361,12.300954293871056,5.448963289892988,3.1673868883553475,107.78993518344328,4.899909730850478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.228500251258795,0.0,17.696185628620217,43.321939610460284,19.782730240037942,11.374772549367124,0.0,17.062158824050687,0.0,0.0,10.228500251258795,6.923737199690624,18.99525369620486,54.09438803938988,0.0,0.0,4.899909730850478,17.062158824050687,0.0,0.0,14.09534396535438,0.0,6.923737199690624,5.563451491696996,58.759436798951675,0.0,0.0,0.0,27.96,0.0,0.0,0.0,0.0,0.0,17.062158824050687,5.563451491696996,0.0,62.626280513047256,22.052147181799896,0.0,0.0,0.0,2.056443879893555,8.416586356764928,4.117623074176105,0.0,15.986183127572016,0.0,2.056443879893555,4.033386348366507,0.2,18,0,3,0,0,0,2,0,2,3,0,3,3,0,0,0,2,4.4764200000000045,76.12400000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,CC(C=C1)=CC=C1/N=N/C2=CC=C(N(CC)CC)C=C2,4.2647345049130765,0.8763714096749813,4.2647345049130765,0.8763714096749813,0.6792343359495076,267.376,246.20799999999997,267.173547672,104,0,0.08581082422079296,-0.3720901478396762,0.3720901478396762,0.08581082422079296,0.75,1.2,1.65,15.119826026165795,10.212704827268931,2.0022336140665598,-2.2017430471334536,2.2182695024409913,-2.2088561239613416,5.523893717905082,0.866160951508708,2.0831102874834437,551.7939173384093,14.372032720186704,12.374656502389978,12.374656502389978,9.723876650462412,7.060223897748545,7.060223897748545,4.724237034231602,4.724237034231602,3.293210461948883,3.293210461948883,2.045772933367859,2.045772933367859,-2.1599999999999997,40498.49869263095,14.253359117566182,6.84777147658055,3.667703674544656,120.5198194122365,4.899909730850478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.228500251258795,0.0,17.696185628620217,57.16941400984153,18.776899086508713,11.374772549367124,0.0,17.062158824050687,0.0,0.0,10.228500251258795,20.771211599071872,17.98942254267563,54.09438803938988,0.0,0.0,4.899909730850478,17.062158824050687,0.0,0.0,13.08951281182515,0.0,6.923737199690624,19.410925891078243,58.759436798951675,0.0,0.0,0.0,27.96,0.0,0.0,0.0,0.0,0.0,24.464285361192275,11.250837766380558,0.0,36.39820241076966,48.03235571810436,0.0,0.0,0.0,2.306443879893555,8.508560878054926,4.209918537836038,0.0,16.22771205319185,0.0,8.414031317690299,0.0,0.29411764705882354,20,0,3,0,0,0,2,0,2,3,0,3,5,0,0,0,2,5.256620000000005,85.35800000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,CCN(CC)C1=CC=C(/N=N/C2=CC=C(N(CC)CC)C=C2)C=C1,4.336300862937768,0.8738199693457632,4.336300862937768,0.8738199693457632,0.5750343142101081,324.47200000000004,296.24800000000005,324.231396896,128,0,0.08581082429594145,-0.3720901478396762,0.3720901478396762,0.08581082429594145,0.5416666666666666,0.8333333333333334,1.0833333333333333,15.12824357429719,10.229791731246632,2.0196360527859247,-2.204176600584038,2.2367160807915463,-2.209143392932284,5.541212240668922,0.8659103790502845,2.0486495785907204,566.1933540099773,17.363596551749424,15.236083660263033,15.236083660263033,11.71056985790694,8.830499789905295,8.830499789905295,5.57737575058963,5.57737575058963,4.237538060302443,4.237538060302443,2.7532155460491685,2.7532155460491685,-2.3599999999999994,292563.1444707943,17.985553072207168,9.062254640025788,4.570451071417855,145.37447942562966,9.799819461700956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.228500251258795,0.0,0.0,76.22588534645539,37.55379817301743,11.374772549367124,0.0,22.74954509873425,0.0,0.0,10.228500251258795,27.694948798762496,35.97884508535126,48.53093654769288,0.0,0.0,9.799819461700956,22.74954509873425,0.0,0.0,26.1790256236503,0.0,0.0,27.694948798762496,58.759436798951675,0.0,0.0,0.0,31.200000000000003,0.0,0.0,0.0,0.0,0.0,37.55379817301743,11.374772549367124,0.0,24.26546827384644,71.98873678556869,0.0,0.0,0.0,4.624722079313738,8.672601725875536,4.1967613265988515,0.0,16.469240978811687,0.0,12.703340556066857,0.0,0.4,24,0,4,0,0,0,2,0,2,4,0,4,8,0,0,0,2,5.794400000000006,104.18200000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,NC1=CC=C(/N=N/C2=CC=C(N(CC)CC)C=C2)C=C1,5.628304699064147,0.7291903235832919,5.628304699064147,0.7291903235832919,0.6394412936370835,268.364,248.20399999999995,268.16879664,104,0,0.08581082429591373,-0.39872675178147654,0.39872675178147654,0.08581082429591373,0.8,1.25,1.7,15.119951278176819,10.23538955441411,2.0023835557386094,-2.2017410836365636,2.2210519404215603,-2.2088561849658332,5.528437297926345,0.8661612284591255,2.0831102874834437,554.0356731418285,14.372032720186704,11.952006771579605,11.952006771579605,9.723876650462412,6.848899032343358,6.848899032343358,4.48022009837531,4.48022009837531,3.152327218345425,3.152327218345425,1.9753313115661295,1.9753313115661295,-2.3599999999999994,40498.49869263095,14.057672088268342,6.704176083656605,3.570601476593337,119.49476799485261,10.633577208012664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.228500251258795,0.0,0.0,62.37841094707413,24.464285361192275,11.374772549367124,0.0,22.74954509873425,0.0,0.0,10.228500251258795,13.847474399381248,23.723090019837816,48.53093654769288,0.0,0.0,10.633577208012664,22.74954509873425,0.0,0.0,13.08951281182515,0.0,0.0,13.847474399381248,58.759436798951675,0.0,0.0,0.0,53.98,0.0,0.0,0.0,0.0,0.0,30.15167163587584,5.687386274683562,0.0,36.39820241076966,41.10861851841374,5.733667477162185,0.0,0.0,2.2925549910046663,8.412188995968759,9.21044431128035,0.0,15.443884892698025,0.0,6.307593475714867,0.0,0.25,20,2,4,0,0,0,2,0,2,4,1,4,5,0,0,0,2,4.530400000000003,85.03340000000004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,CN(C)C1=CC=C(/N=N/C2=CC=C(N(CC)CC)C=C2)C=C1,4.2959845049130765,0.8596476337448562,4.2959845049130765,0.8596476337448562,0.7012305237667545,296.41799999999995,272.226,296.200096768,116,0,0.0858108242959414,-0.3776593998569664,0.3776593998569664,0.0858108242959414,0.6818181818181818,1.0909090909090908,1.4545454545454546,15.12173219513355,10.234290680225158,2.006001102315649,-2.2017968315429735,2.230921222560318,-2.2088565715263706,5.537219138087979,0.8661610931930718,2.0630691739407907,595.9892120361335,15.94938298937633,13.821870097889937,13.821870097889937,10.63456025298537,7.678257886498439,7.678257886498439,5.299512845789054,5.299512845789054,3.625346106609858,3.625346106609858,2.251784262951157,2.251784262951157,-2.3599999999999994,100019.57733038883,16.018207439456763,7.592188673476014,4.070515923600852,132.64459519683646,9.799819461700956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.228500251258795,0.0,0.0,62.37841094707413,38.55962932654665,11.374772549367124,0.0,22.74954509873425,0.0,0.0,10.228500251258795,13.847474399381248,36.98467623888049,48.53093654769288,0.0,0.0,9.799819461700956,22.74954509873425,0.0,0.0,27.18485677717953,0.0,0.0,13.847474399381248,58.759436798951675,0.0,0.0,0.0,31.200000000000003,0.0,0.0,0.0,0.0,0.0,30.15167163587584,5.687386274683562,0.0,50.49354637612404,46.00852824926421,0.0,0.0,0.0,4.368804919550424,8.58062720458554,4.104465862938919,0.0,16.22771205319185,0.0,6.341466196400776,4.04359042999916,0.3333333333333333,22,0,4,0,0,0,2,0,2,4,0,4,6,0,0,0,2,5.014200000000004,94.94800000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,CCN(CC)C(C=C1)=CC=C1/N=N/C2=CC=C([N+]([O-])=O)C=C2,10.575551372577957,-0.437638960343131,10.575551372577957,0.044005138398106824,0.43423671571422856,298.34600000000006,280.202,298.142975816,114,0,0.26908040749227113,-0.3720901478396762,0.3720901478396762,0.26908040749227113,0.9090909090909091,1.3636363636363635,1.7727272727272727,16.628227196279497,10.235282906105656,2.033178414847056,-2.2017304508713305,2.230294896895316,-2.208856151818913,5.525929792993745,-0.384430266153648,2.0782462773486183,646.8509531428243,15.94938298937633,12.638366678817663,12.638366678817663,10.63456025298537,7.148979067168637,7.148979067168637,4.662195439874186,4.662195439874186,3.3197668377934293,3.3197668377934293,2.075357989841223,2.075357989841223,-2.7600000000000002,100019.57733038883,15.625492665093967,7.306092232852698,3.87830356363001,128.80785302033968,4.899909730850478,0.0,0.0,0.0,5.687386274683562,0.0,10.114318268765572,0.0,10.228500251258795,0.0,0.0,50.245676810150904,30.909633223431932,16.298083598184796,4.923311048817671,22.74954509873425,0.0,0.0,10.228500251258795,13.847474399381248,17.98942254267563,58.645254816458454,0.0,0.0,4.899909730850478,22.74954509873425,0.0,0.0,18.012823860642822,0.0,10.114318268765572,13.847474399381248,58.759436798951675,0.0,0.0,0.0,71.1,4.923311048817671,10.114318268765572,0.0,5.687386274683562,5.687386274683562,24.464285361192275,12.13273413692322,12.13273413692322,24.26546827384644,28.97588438149052,0.0,0.0,0.0,12.385184694495244,18.795846944510433,2.5226757394821284,0.0,13.812422796993502,0.0,6.150536491185356,0.0,0.25,22,0,6,0,0,0,2,0,2,5,0,6,6,0,0,0,2,4.856400000000004,87.27540000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,O=[N+]([O-])C1=CC=C(/N=N/C2=CC=C(NCCC#N)C=C2)C=C1,10.545569900818961,-0.4593659642610688,10.545569900818961,0.020135506115637636,0.3702422957401264,295.302,282.19800000000004,295.10692465600005,110,0,0.26908040749227113,-0.38400946126219376,0.38400946126219376,0.26908040749227113,1.0454545454545454,1.5909090909090908,2.090909090909091,16.628226300984224,10.254360640931035,2.0254453637687284,-2.0254957335516988,2.217886801685224,-1.98739312476973,5.509731317748579,-0.3844302785999643,1.9753632004160693,702.2078201163525,15.7862462825598,11.638366678817663,11.638366678817663,10.685871848001627,6.559416753948412,6.559416753948412,4.3552721672264,4.3552721672264,2.7747001168801226,2.7747001168801226,1.6651724407592396,1.6651724407592396,-3.2699999999999996,104023.68450611853,15.125198330014753,7.495852724237723,4.383573226136674,126.62551910081649,5.316788604006331,0.0,0.0,0.0,5.687386274683562,0.0,10.114318268765572,0.0,15.490391805997282,0.0,0.0,36.39820241076966,24.364876817519356,28.78812653390308,4.923311048817671,22.74954509873425,5.261891554738487,0.0,10.228500251258795,6.4208216229260096,11.861545009918906,58.64525481645845,0.0,6.069221312792274,5.316788604006331,22.74954509873425,0.0,0.0,11.468067454730246,0.0,21.44543113629633,6.4208216229260096,58.759436798951675,0.0,0.0,0.0,103.68,4.923311048817671,10.114318268765572,0.0,5.687386274683562,24.340350578205708,5.687386274683562,12.13273413692322,24.26546827384644,12.13273413692322,21.6145101680574,5.261891554738487,0.0,0.0,10.086203936557892,30.19427118488267,2.1410091909124835,0.0,15.201766481848397,0.4460353888697419,0.5973804835954839,0.0,0.13333333333333333,22,1,7,0,0,0,2,0,2,6,1,7,6,0,0,0,2,4.335780000000002,82.43410000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
188,OCCNC(C=C1)=CC=C1/N=N/C2=CC=C([N+]([O-])=O)C=C2,10.528437818206505,-0.45929651981662456,10.528437818206505,0.02153762251775393,0.48240521283547494,286.291,272.179,286.10659030799997,108,0,0.26908040749227113,-0.39454600301151316,0.39454600301151316,0.26908040749227113,1.0,1.5238095238095237,2.0,16.628237871486274,10.25932954360256,2.025209960892429,-2.0281728025505785,2.2171875896326227,-2.0415739552141736,5.50913497042973,-0.38443029015923397,2.0115071297595906,623.6723090251456,15.079139501373252,11.138366678817663,11.138366678817663,10.185871848001627,6.298484331621998,6.298484331621998,4.170765081967961,4.170765081967961,2.649700116880123,2.649700116880123,1.60267244075924,1.60267244075924,-2.8,63834.93131359225,14.60581597222222,7.108163265306122,4.357142230603921,120.66223105714715,10.423315998847038,0.0,0.0,0.0,5.687386274683562,0.0,10.114318268765572,0.0,10.228500251258795,0.0,0.0,36.39820241076966,24.364876817519356,22.90496556269771,10.029838443658377,22.74954509873425,0.0,0.0,10.228500251258795,0.0,18.468426974431825,58.645254816458454,0.0,0.0,5.316788604006331,22.74954509873425,0.0,0.0,23.18147681408387,0.0,10.114318268765572,0.0,58.759436798951675,0.0,0.0,0.0,100.12,4.923311048817671,10.114318268765572,0.0,12.29426823919648,17.9195289552797,5.687386274683562,12.13273413692322,24.26546827384644,12.13273413692322,15.545288855265127,5.106527394840706,0.0,0.0,10.06914129838988,30.323681424785235,2.122759092829683,0.0,13.090307867085533,0.0,0.5607769835763363,0.0,0.14285714285714285,21,2,7,0,0,0,2,0,2,6,2,7,6,0,0,0,2,3.4144000000000014,79.28990000000002,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
